|id   |provider    |sport_code|external_player_id|player_name                     |birth_date|nationality           |external_team_id|season|raw_payload_id|is_active|created_at                   |updated_at                   |first_name            |last_name             |short_name|position_code|height_cm|weight_kg|preferred_foot|external_league_id|team_name      |league_name |source_endpoint|
|269  |api_football|football  |30392             |S. Ghidotti                      |2000-03-19|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|7    |api_football|football  |304161            |B. Traoré                        |2002-11-30|Côte d'Ivoire         |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|435  |api_football|football  |30418             |P. Gollini                       |1995-03-18|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|99   |api_football|football  |30427             |C. Okoli                         |2001-07-13|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|38   |api_football|football  |30438             |N. Cambiaghi                     |2000-12-28|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|90   |api_football|football  |30440             |R. Piccoli                       |2001-01-27|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|448  |api_football|football  |304735            |Tiago Ferreira                   |2002-03-18|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|390  |api_football|football  |305               |D. Origi                         |1995-04-18|Belgium               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,155|api_football|football  |305026            |Tiago Cóser                      |2004-01-16|Brazil                |229             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Tiago                 |Cóser                         |          |Defender     |191      |78       |              |95                |Benfica B      |Segunda Liga|/players       |
|111  |api_football|football  |30509             |A. Belotti                       |1993-12-20|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|260  |api_football|football  |305821            |Matheus Martins                  |2003-07-16|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|79   |api_football|football  |30635             |M. Coda                          |1988-11-10|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,159|api_football|football  |306561            |José Zengo                       |2005-12-24|Angola                |810             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|José                  |Zengo                         |          |Defender     |163      |66       |              |95                |Vizela         |Segunda Liga|/players       |
|39   |api_football|football  |307334            |Brenner Lucas Gonçalves Santos   |2002-01-02|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|445  |api_football|football  |30765             |I. Radu                          |1997-05-28|Romania               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|125  |api_football|football  |30798             |H. ter Avest                     |1997-05-20|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|114  |api_football|football  |30815             |K. Lasagna                       |1992-08-10|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|329  |api_football|football  |309501            |A. Cozier-Duberry                |2005-05-29|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|241  |api_football|football  |309505            |R. Walters                       |2004-12-16|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|159  |api_football|football  |30988             |F. Valietti                      |1999-01-25|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|229  |api_football|football  |31031             |R. Inglese                       |1991-11-12|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|277  |api_football|football  |311344            |A. Véliz                         |2003-09-19|Argentina             |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,169|api_football|football  |311449            |Cesinha                          |2001-05-24|Brazil                |4724            |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|César Vinicius        |de Souza Soares               |          |Defender     |185      |         |              |95                |Alverca        |Segunda Liga|/players       |
|419  |api_football|football  |31226             |A. Buongiorno                    |1999-06-06|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|93   |api_football|football  |313958            |André Lacximicant                |2001-05-19|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|388  |api_football|football  |31503             |L. Mancuso                       |1992-05-26|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|163  |api_football|football  |31517             |G. Frabotta                      |1999-06-24|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|80   |api_football|football  |31717             |M. Bleve                         |1995-10-18|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|358  |api_football|football  |31735             |T. Haye                          |1995-02-09|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|146  |api_football|football  |318531            |Y. Borges Sanches                |2004-05-24|Luxembourg            |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|204  |api_football|football  |319               |S. Luperto                       |1996-09-06|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|244  |api_football|football  |32194             |A. Sersanti                      |2002-02-16|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|355  |api_football|football  |32196             |M. Aramu                         |1995-05-14|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|352  |api_football|football  |322507            |J. Janitzek                      |2004-02-10|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|316  |api_football|football  |322626            |M. Zanotti                       |2003-01-11|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|122  |api_football|football  |322862            |D. Remie                         |2003-03-13|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,183|api_football|football  |323914            |Afonso Valente                   |2001-03-10|Portugal              |4662            |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Afonso                |Urtigueira Gouveia Beirão Vale|          |Midfielder   |173      |68       |              |95                |União de Leiria|Segunda Liga|/players       |
|31   |api_football|football  |323935            |G. Simeone                       |2002-12-18|Argentina             |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|49   |api_football|football  |324957            |T. Rothe                         |2004-10-29|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|165  |api_football|football  |325052            |Gonçalo Esteves                  |2004-02-27|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,187|api_football|football  |325830            |Vasco Sousa                      |2003-04-03|Portugal              |243             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Vasco José            |Cardoso Sousa                 |          |Midfielder   |164      |59       |              |95                |FC Porto B     |Segunda Liga|/players       |
|172  |api_football|football  |327               |A. Ounas                         |1996-11-11|Algeria               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|282  |api_football|football  |328046            |I. Koné                          |2002-06-16|Canada                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|23   |api_football|football  |328089            |A. Gray                          |2006-03-12|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|24   |api_football|football  |32902             |Y. Soma                          |1997-02-25|Japan                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|338  |api_football|football  |329347            |O. Kellyman                      |2005-09-25|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|60   |api_football|football  |329663            |Guilherme Fernandes              |2001-03-28|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|450  |api_football|football  |330294            |Diogo Fonseca                    |2002-04-10|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|455  |api_football|football  |330405            |G. Vaglica                       |2003-02-06|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|108  |api_football|football  |330416            |Rafa                             |2003-09-28|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|306  |api_football|football  |330438            |Edgar Pujol                      |2004-08-07|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|257  |api_football|football  |3313              |Nélson Luz                       |1998-02-04|Angola                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|427  |api_football|football  |332413            |Maxuel Cassio da Silva           |2000-01-31|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|196  |api_football|football  |333000            |L. Jousselin                     |2002-01-02|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|9    |api_football|football  |333151            |B. Traoré                        |2003-06-30|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|162  |api_football|football  |334575            |Diego Piñeiro                    |2004-02-13|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|350  |api_football|football  |334964            |D. Moussadek                     |2002-04-03|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,204|api_football|football  |335042            |Pedro Santos                     |2003-02-10|Portugal              |229             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Pedro Miguel          |Costa Santos                  |          |Attacker     |178      |66       |              |95                |Benfica B      |Segunda Liga|/players       |
|3,205|api_football|football  |335043            |Ž. Jevšenak                      |2003-05-15|Slovenia              |233             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Žan                   |Jevšenak                      |          |Midfielder   |191      |80       |              |95                |Oliveirense    |Segunda Liga|/players       |
|420  |api_football|football  |336640            |A. Oliveri                       |2003-01-14|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|10   |api_football|football  |338748            |Samuel Justo                     |2004-04-02|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|349  |api_football|football  |338856            |N. Lemina                        |2005-06-17|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|286  |api_football|football  |338947            |Olof Matteo Perez Vinlöf         |2005-12-18|Sweden                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|218  |api_football|football  |3395              |S. Mounié                        |1994-09-29|Benin                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|301  |api_football|football  |340699            |D. Degli Innocenti               |2003-04-28|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|299  |api_football|football  |341641            |Rodrigo Ribeiro                  |2005-04-28|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|475  |api_football|football  |341823            |A. Silvestro                     |2002-08-27|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|250  |api_football|football  |341912            |G. Ambrosino                     |2003-09-10|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|372  |api_football|football  |341996            |A. Renzi                         |2004-01-27|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|70   |api_football|football  |342067            |F. Distefano                     |2003-08-28|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|120  |api_football|football  |342071            |D. Mastrantonio                  |2004-01-16|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|82   |api_football|football  |342433            |A. Tikvić                        |2004-04-21|Croatia               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|345  |api_football|football  |342999            |José Müller                      |2003-02-22|Portugal              |229             |2024  |10            |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|José Claro            |Müller                        |          |Defender     |193      |         |              |95                |Benfica B      |Segunda Liga|/players       |
|456  |api_football|football  |343316            |J. Belocian                      |2005-02-17|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,221|api_football|football  |343403            |E. Iroanya                       |1999-09-13|Nigeria               |244             |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Emmanuel              |Iroanya                       |          |Defender     |186      |80       |              |95                |Leixoes        |Segunda Liga|/players       |
|3,222|api_football|football  |345385            |Francisco Machado                |2005-07-22|Portugal              |238             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Francisco             |Corga Sousa Soares Machado    |          |Midfielder   |179      |69       |              |95                |Academico Viseu|Segunda Liga|/players       |
|255  |api_football|football  |348263            |C. Stewart                       |2003-02-20|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|309  |api_football|football  |349288            |Vincent Angelini                 |2003-09-12|Scotland              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|44   |api_football|football  |350073            |Marcos Fernández                 |2003-07-17|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|436  |api_football|football  |356353            |Vincent Manuba                   |2005-07-01|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|32   |api_football|football  |358420            |J. Jantunen                      |2005-01-31|Finland               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|106  |api_football|football  |358628            |Samu                             |2004-05-05|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|212  |api_football|football  |361481            |J. van Duiven                    |2005-02-24|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|208  |api_football|football  |361881            |Antonin Cartillier               |2004-06-23|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|147  |api_football|football  |364662            |J. Norbye                        |2007-03-26|Norway                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|156  |api_football|football  |36854             |E. Vaessen                       |1995-07-26|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|429  |api_football|football  |36857             |J. Gaari                         |1993-12-23|Curaçao               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|444  |api_football|football  |36868             |S. Spierings                     |1996-03-12|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|176  |api_football|football  |36876             |A. Tahiri                        |1995-05-15|Morocco               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|1    |api_football|football  |36903             |M. Seuntjens                     |1992-04-17|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|469  |api_football|football  |36907             |M. Boadu                         |2001-01-14|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|170  |api_football|football  |36923             |B. van Polen                     |1985-10-11|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|249  |api_football|football  |36987             |S. Lammers                       |1997-04-30|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|101  |api_football|football  |36992             |T. Hendriks                      |2002-05-14|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|310  |api_football|football  |371               |Felipe                           |1989-05-16|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|451  |api_football|football  |37174             |M. van der Maarel                |1989-08-12|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|418  |api_football|football  |37185             |O. Boussaid                      |2000-03-07|Belgium               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|246  |api_football|football  |37250             |L. Czyborra                      |1999-05-03|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|315  |api_football|football  |37274             |S. van der Water                 |1996-09-30|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|365  |api_football|football  |37377             |F. Druijf                        |1998-02-12|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|153  |api_football|football  |37435             |Deroy Duarte                     |1999-07-04|Cape Verde            |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|134  |api_football|football  |374499            |Malamine Efekele                 |2004-07-19|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|453  |api_football|football  |37783             |D. Post                          |1989-04-07|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|219  |api_football|football  |37839             |R. Oratmangoen                   |1998-01-21|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|11   |api_football|football  |380583            |Ronny Boamah Seibt               |2005-07-10|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|289  |api_football|football  |380625            |Grayson Dettoni                  |2005-06-29|USA                   |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|363  |api_football|football  |380626            |M. Scholze                       |2005-04-30|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|248  |api_football|football  |38113             |T. Handwerker                    |1998-05-19|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|28   |api_football|football  |381609            |Pedro Jesus                      |2003-04-26|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,256|api_football|football  |381610            |Jean Sales                       |2003-01-27|Brazil                |4724            |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Jean                  |Sales de Souza Freire         |          |Attacker     |180      |73       |              |95                |Alverca        |Segunda Liga|/players       |
|3,257|api_football|football  |381630            |Malam Camará                     |2000-01-20|Guinea-Bissau         |213             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Malam                 |Camará                        |          |Midfielder   |189      |76       |              |95                |Feirense       |Segunda Liga|/players       |
