|league_id|name                                 |country         |ext_source  |ext_league_id|matches_count|
|20,867   |Premier League                                   |Lebanon             |api_football|390          |0            |
|20,935   |Premier League                                   |Jamaica             |api_football|322          |0            |
|20,938   |Premier League                                   |Kuwait              |api_football|330          |0            |
|20,946   |Premier League                                   |Hong-Kong           |api_football|380          |0            |
|20,951   |Premier League                                   |Egypt               |api_football|233          |0            |
|20,956   |Premier League                                   |Ghana               |api_football|570          |0            |
|20,972   |Premier League                                   |Barbados            |api_football|422          |0            |
|20,983   |Premier League                                   |Uganda              |api_football|585          |0            |
|21,048   |Premier League                                   |Ethiopia            |api_football|363          |0            |
|21,054   |Premier League                                   |Kyrgyzstan          |api_football|569          |0            |
|21,106   |Premier League                                   |Malaysia            |api_football|279          |0            |
|21,138   |Premier League                                   |Singapore           |api_football|368          |0            |
|21,157   |Premier League                                   |Bahrain             |api_football|417          |0            |
|21,159   |Premier League                                   |Bermuda             |api_football|414          |0            |
|21,161   |Premier League                                   |Botswana            |api_football|412          |0            |
|21,162   |Premier League                                   |Bangladesh          |api_football|398          |0            |
|21,182   |Premier League                                   |Libya               |api_football|584          |0            |
|21,196   |Premier League                                   |Syria               |api_football|425          |0            |
|21,235   |Premier League                                   |Namibia             |api_football|409          |0            |
|21,236   |Premier League                                   |Belize              |api_football|416          |0            |
|21,612   |Premier League                                   |Mauritania          |api_football|762          |0            |
|21,616   |Premier League                                   |Mongolia            |api_football|764          |0            |
|21,669   |Premier League                                   |Eswatini            |api_football|847          |0            |
|21,700   |Premier League                                   |Pakistan            |api_football|868          |0            |
|21,702   |Premier League                                   |Crimea              |api_football|870          |0            |
|21,781   |Premier League                                   |Lesotho             |api_football|962          |0            |
|21,878   |Premier League                                   |Bhutan              |api_football|1031         |0            |
|21,558   |Premier League 2 Division One                    |England             |api_football|702          |0            |
|21,270   |Premier League Asia Trophy                       |World               |api_football|769          |0            |
|21,703   |Premier League Cup                               |England             |api_football|871          |0            |
|21,887   |Premier League International Cup                 |World               |api_football|1039         |0            |
|21,840   |Premier League - Summer Series                   |England             |api_football|1022         |0            |
|21,107   |Premiership                                      |New-Zealand         |api_football|280          |0            |
|21,951   |Premiership Women                                |Northern-Ireland    |api_football|1103         |0            |
|21,114   |Premier Soccer League                            |South-Africa        |api_football|288          |0            |
|21,151   |Premier Soccer League                            |Zimbabwe            |api_football|401          |0            |
|20,984   |Premi?re Division                                |Mali                |api_football|598          |0            |
|21,177   |Presidents Cup                                   |United-Arab-Emirates|api_football|560          |0            |
|21,856   |Primeira Divis?o                                 |Macao               |api_football|969          |0            |
|21,076   |Primera A                                        |Colombia            |api_football|239          |0            |
|21,084   |Primera B                                        |Colombia            |api_football|240          |0            |
|21,248   |Primera B                                        |Chile               |api_football|266          |0            |
|20,914   |Primera B Metropolitana                          |Argentina           |api_football|131          |0            |
|20,916   |Primera C                                        |Argentina           |api_football|132          |0            |
|20,917   |Primera D                                        |Argentina           |api_football|133          |0            |
|20,932   |Primera Divisi?n                                 |Venezuela           |api_football|299          |0            |
|21,068   |Primera Divisi?n                                 |Costa-Rica          |api_football|162          |0            |
|21,108   |Primera Divisi?n                                 |Peru                |api_football|281          |0            |
|21,247   |Primera Divisi?n                                 |Chile               |api_football|265          |0            |
|21,261   |Primera Divisi?n                                 |Bolivia             |api_football|344          |0            |
|20,988   |Primera Divisi?n - Apertura                      |Uruguay             |api_football|268          |0            |
|20,989   |Primera Divisi?n - Clausura                      |Uruguay             |api_football|270          |0            |
|21,093   |Primera Divisi?n Femenina                        |Spain               |api_football|142          |0            |
|21,346   |Primera Divisi?n RFEF - Group 1                  |Spain               |api_football|435          |0            |
|21,347   |Primera Divisi?n RFEF - Group 2                  |Spain               |api_football|436          |0            |
|21,348   |Primera Divisi?n RFEF - Group 3                  |Spain               |api_football|437          |0            |
|21,349   |Primera Divisi?n RFEF - Group 4                  |Spain               |api_football|438          |0            |
|21,541   |Primera Divisi?n RFEF - Group 5                  |Spain               |api_football|692          |0            |
|21,817   |Primera Divisi?n RFEF - Play Offs                |Spain               |api_football|1006         |0            |
|20,952   |Primera Division                                 |El-Salvador         |api_football|370          |0            |
|20,959   |Primera Division                                 |Guatemala           |api_football|338          |0            |
|21,148   |Primera Division                                 |Nicaragua           |api_football|396          |0            |
|21,754   |Primera Division                                 |Cuba                |api_football|907          |0            |
|20,915   |Primera Nacional                                 |Argentina           |api_football|129          |0            |
|21,559   |Professional Development League                  |England             |api_football|703          |0            |
|20,934   |Professional League                              |Oman                |api_football|406          |0            |
|20,882   |Pro League                                       |Trinidad-And-Tobago |api_football|591          |0            |
|20,887   |Pro League                                       |United-Arab-Emirates|api_football|301          |0            |
|21,120   |Pro League                                       |Saudi-Arabia        |api_football|307          |0            |
|21,928   |Pro League A                                     |Uzbekistan          |api_football|1075         |0            |
|22,053   |Pro League U23                                   |United-Arab-Emirates|api_football|1218         |0            |
|21,292   |Provincial - Antwerpen                           |Belgium             |api_football|153          |0            |
|21,540   |Provincial - Brabant ACFF                        |Belgium             |api_football|691          |0            |
|21,293   |Provincial - Brabant VFV                         |Belgium             |api_football|154          |0            |
|21,294   |Provincial - Hainaut                             |Belgium             |api_football|155          |0            |
|21,295   |Provincial - Liege                               |Belgium             |api_football|156          |0            |
|21,296   |Provincial - Limburg                             |Belgium             |api_football|157          |0            |
|21,297   |Provincial - Luxembourg                          |Belgium             |api_football|158          |0            |
|21,298   |Provincial - Namur                               |Belgium             |api_football|159          |0            |
|21,299   |Provincial - Oost-Vlaanderen                     |Belgium             |api_football|160          |0            |
|21,791   |Provincial - Play-offs ACFF                      |Belgium             |api_football|980          |0            |
|21,790   |Provincial - Play-offs VV                        |Belgium             |api_football|979          |0            |
|21,300   |Provincial - West-Vlaanderen                     |Belgium             |api_football|161          |0            |
|21,737   |Qatar Cup                                        |Qatar               |api_football|825          |0            |
|21,968   |Qatar-UAE Super Cup                              |World               |api_football|1123         |0            |
|21,665   |QFA Cup                                          |Qatar               |api_football|841          |0            |
|21,280   |QSL Cup                                          |Qatar               |api_football|677          |0            |
|21,435   |Queensland NPL                                   |Australia           |api_football|482          |0            |
|21,740   |Queensland Premier League                        |Australia           |api_football|833          |0            |
|22,021   |Recopa                                           |Costa-Rica          |api_football|1167         |0            |
|21,880   |Recopa Catarinense                               |Brazil              |api_football|1059         |0            |
|21,332   |Regionalliga - Bayern                            |Germany             |api_football|83           |0            |
|20,927   |Regionalliga - Mitte                             |Austria             |api_football|222          |0            |
|21,333   |Regionalliga - Nord                              |Germany             |api_football|84           |0            |
|21,334   |Regionalliga - Nordost                           |Germany             |api_football|85           |0            |
|20,928   |Regionalliga - Ost                               |Austria             |api_football|221          |0            |
|21,813   |Regionalliga - Promotion Play-offs               |Germany             |api_football|1002         |0            |
|21,814   |Regionalliga - Relegation Round                  |Germany             |api_football|1003         |0            |
|21,537   |Regionalliga - Salzburg                          |Austria             |api_football|688          |0            |
|21,335   |Regionalliga - SudWest                           |Germany             |api_football|86           |0            |
|21,536   |Regionalliga - Tirol                             |Austria             |api_football|687          |0            |
|20,929   |Regionalliga - West                              |Austria             |api_football|223          |0            |
|21,336   |Regionalliga - West                              |Germany             |api_football|87           |0            |
|21,680   |Reserve League                                   |Belarus             |api_football|562          |0            |
|21,712   |Reserve League                                   |Netherlands         |api_football|883          |0            |
|21,753   |Reserve League                                   |Argentina           |api_football|906          |0            |
|21,731   |Reykjavik Cup                                    |Iceland             |api_football|814          |0            |
|21,661   |Rock Cup                                         |Gibraltar           |api_football|837          |0            |
|21,476   |Rondoniense                                      |Brazil              |api_football|615          |0            |
|22,050   |Rondoniense - 2                                  |Brazil              |api_football|1204         |0            |
|21,469   |Roraimense                                       |Brazil              |api_football|607          |0            |
|21,521   |?rvalsdeild Women                                |Iceland             |api_football|671          |0            |
|21,026   |SAFF Championship                                |World               |api_football|28           |0            |
|21,461   |Santosh Trophy                                   |India               |api_football|325          |0            |
|22,014   |Sapling Cup                                      |Hong-Kong           |api_football|1160         |0            |
|21,451   |Schweizer Cup                                    |Switzerland         |api_football|209          |0            |
|21,291   |Second Amateur Division - ACFF                   |Belgium             |api_football|148          |0            |
|21,820   |Second Amateur Division - Play-offs              |Belgium             |api_football|1011         |0            |
|21,214   |Second Amateur Division - VFV A                  |Belgium             |api_football|149          |0            |
|21,215   |Second Amateur Division - VFV B                  |Belgium             |api_football|150          |0            |
|20,869   |Second Division                                  |Qatar               |api_football|306          |0            |
|21,713   |Second League                                    |Egypt               |api_football|887          |0            |
|21,872   |Second League A - Division A Gold                |Russia              |api_football|1025         |0            |
|21,873   |Second League A - Division A Silver              |Russia              |api_football|1026         |0            |
|21,915   |Second League A - Promotion Play-offs            |Russia              |api_football|1121         |0            |
|21,905   |Second League A - Spring Season Gold             |Russia              |api_football|1061         |0            |
|21,906   |Second League A - Spring Season Silver           |Russia              |api_football|1064         |0            |
|21,505   |Second League - Group 1                          |Russia              |api_football|651          |0            |
|21,506   |Second League - Group 2                          |Russia              |api_football|652          |0            |
|21,504   |Second League - Group 3                          |Russia              |api_football|650          |0            |
|21,507   |Second League - Group 4                          |Russia              |api_football|653          |0            |
|21,714   |Second League - Group B                          |Egypt               |api_football|888          |0            |
|21,715   |Second League - Group C                          |Egypt               |api_football|889          |0            |
|21,821   |Second League - Play-offs                        |Egypt               |api_football|1014         |0            |
|20,890   |Segunda Divisi?n                                 |Uruguay             |api_football|269          |0            |
|20,933   |Segunda Divisi?n                                 |Venezuela           |api_football|300          |0            |
|21,109   |Segunda Divisi?n                                 |Peru                |api_football|282          |0            |
|21,567   |Segunda Divisi?n                                 |Chile               |api_football|711          |0            |
|21,707   |Segunda Divisi?n RFEF - Group 1                  |Spain               |api_football|875          |0            |
|21,708   |Segunda Divisi?n RFEF - Group 2                  |Spain               |api_football|876          |0            |
|21,709   |Segunda Divisi?n RFEF - Group 3                  |Spain               |api_football|877          |0            |
|21,710   |Segunda Divisi?n RFEF - Group 4                  |Spain               |api_football|878          |0            |
|21,711   |Segunda Divisi?n RFEF - Group 5                  |Spain               |api_football|879          |0            |
|21,268   |Senior Shield                                    |Hong-Kong           |api_football|716          |0            |
|21,485   |Sergipano                                        |Brazil              |api_football|626          |0            |
|21,988   |Sergipano - 2                                    |Brazil              |api_football|1135         |0            |
|21,956   |Sergipano U20                                    |Brazil              |api_football|1108         |0            |
|20,854   |Serie A                                          |Brazil              |api_football|71           |0            |
|22,044   |Serie A Cup Women                                |Italy               |api_football|1198         |0            |
|21,091   |Serie A Women                                    |Italy               |api_football|139          |0            |
|20,980   |Serie B                                          |Brazil              |api_football|72           |0            |
|20,981   |Serie C                                          |Brazil              |api_football|75           |0            |
|21,787   |Serie C - Supercoppa Lega Finals                 |Italy               |api_football|974          |0            |
|20,982   |Serie D                                          |Brazil              |api_football|76           |0            |
|21,811   |Serie D - Championship Round                     |Italy               |api_football|999          |0            |
|21,337   |Serie D - Girone A                               |Italy               |api_football|426          |0            |
|21,338   |Serie D - Girone B                               |Italy               |api_football|427          |0            |
|21,339   |Serie D - Girone C                               |Italy               |api_football|428          |0            |
|21,340   |Serie D - Girone D                               |Italy               |api_football|429          |0            |
|21,341   |Serie D - Girone E                               |Italy               |api_football|430          |0            |
|21,342   |Serie D - Girone F                               |Italy               |api_football|431          |0            |
|21,343   |Serie D - Girone G                               |Italy               |api_football|432          |0            |
|21,344   |Serie D - Girone H                               |Italy               |api_football|433          |0            |
|21,345   |Serie D - Girone I                               |Italy               |api_football|434          |0            |
|21,809   |Serie D - Promotion - Play-offs                  |Italy               |api_football|997          |0            |
|21,810   |Serie D - Relegation - Play-offs                 |Italy               |api_football|998          |0            |
|22,062   |Serie Rio De La Plata                            |World               |api_football|1216         |0            |
|21,271   |SheBelieves Cup                                  |World               |api_football|904          |0            |
|21,651   |Shield Cup                                       |Jordan              |api_football|816          |0            |
|21,785   |Shield Cup                                       |Kenya               |api_football|971          |0            |
|21,746   |Somali Premier League                            |Somalia             |api_football|846          |0            |
|21,479   |S?o Paulo Youth Cup                              |Brazil              |api_football|618          |0            |
|21,845   |South American Youth Games                       |World               |api_football|951          |0            |
|21,423   |South Australia NPL                              |Australia           |api_football|194          |0            |
|21,741   |South Australia State League 1                   |Australia           |api_football|834          |0            |
|21,757   |Southeast Asian Games                            |World               |api_football|911          |0            |
|21,398   |Srpska Liga - Belgrade                           |Serbia              |api_football|572          |0            |
|21,355   |Srpska Liga - East                               |Serbia              |api_football|574          |0            |
|21,399   |Srpska Liga - Vojvodina                          |Serbia              |api_football|573          |0            |
|21,400   |Srpska Liga - West                               |Serbia              |api_football|575          |0            |
|20,870   |Stars League                                     |Qatar               |api_football|305          |0            |
|21,238   |State Cup                                        |Israel              |api_football|384          |0            |
|21,274   |Sudamericano U20                                 |World               |api_football|773          |0            |
|21,152   |Sudani Premier League                            |Sudan               |api_football|402          |0            |
|21,483   |Sul-Matogrossense                                |Brazil              |api_football|623          |0            |
|21,579   |Sultan Cup                                       |Oman                |api_football|726          |0            |
|20,998   |Suomen Cup                                       |Finland             |api_football|246          |0            |
|21,664   |Supercopa                                        |Peru                |api_football|558          |0            |
|21,696   |Supercopa                                        |Costa-Rica          |api_football|864          |0            |
|21,780   |Supercopa                                        |Paraguay            |api_football|961          |0            |
|22,029   |Supercopa                                        |Venezuela           |api_football|1181         |0            |
|21,648   |Super Copa                                       |Argentina           |api_football|810          |0            |
|21,745   |Super Copa                                       |Uruguay             |api_football|842          |0            |
|21,687   |Supercopa de Ecuador                             |Ecuador             |api_football|853          |0            |
|21,491   |Supercopa do Brasil                              |Brazil              |api_football|632          |0            |
|21,904   |Supercopa Femenina                               |Spain               |api_football|1058         |0            |
|21,979   |Super Copa International                         |Argentina           |api_football|1178         |0            |
|20,846   |Super Cup                                        |Israel              |api_football|659          |0            |
|20,847   |Super Cup                                        |San-Marino          |api_football|884          |0            |
|20,865   |Super Cup                                        |Georgia             |api_football|530          |0            |
|20,911   |Super Cup                                        |Algeria             |api_football|516          |0            |
|20,965   |Super Cup                                        |Germany             |api_football|529          |0            |
|20,993   |Super Cup                                        |Turkey              |api_football|551          |0            |
|21,005   |Super Cup                                        |Egypt               |api_football|539          |0            |
|21,010   |Super Cup                                        |Czech-Republic      |api_football|925          |0            |
|21,039   |Super Cup                                        |Italy               |api_football|547          |0            |
|21,040   |Super Cup                                        |Belgium             |api_football|519          |0            |
|21,041   |Super Cup                                        |Chile               |api_football|527          |0            |
|21,128   |Super Cup                                        |Netherlands         |api_football|543          |0            |
|21,129   |Super Cup                                        |Portugal            |api_football|550          |0            |
|21,131   |Super Cup                                        |Spain               |api_football|556          |0            |
|21,228   |Super Cup                                        |Norway              |api_football|557          |0            |
|21,494   |Super Cup                                        |Iceland             |api_football|639          |0            |
|21,508   |Super Cup                                        |Armenia             |api_football|654          |0            |
|21,509   |Super Cup                                        |Bulgaria            |api_football|656          |0            |
|21,515   |Super Cup                                        |Russia              |api_football|663          |0            |
|21,527   |Super Cup                                        |Ukraine             |api_football|678          |0            |
|21,564   |Super Cup                                        |Albania             |api_football|708          |0            |
|21,572   |Super Cup                                        |Kuwait              |api_football|719          |0            |
|21,580   |Super Cup                                        |Poland              |api_football|727          |0            |
|21,647   |Super Cup                                        |Andorra             |api_football|809          |0            |
|21,653   |Super Cup                                        |Kosovo              |api_football|819          |0            |
|21,659   |Super Cup                                        |Uzbekistan          |api_football|830          |0            |
|21,662   |Super Cup                                        |Jordan              |api_football|838          |0            |
|21,677   |Super Cup                                        |Japan               |api_football|548          |0            |
|21,686   |Super Cup                                        |Cyprus              |api_football|852          |0            |
|21,720   |Super Cup                                        |United-Arab-Emirates|api_football|896          |0            |
|21,724   |Super Cup                                        |Iran                |api_football|905          |0            |
|21,730   |Super Cup                                        |Belarus             |api_football|812          |0            |
|21,733   |Super Cup                                        |Kazakhstan          |api_football|818          |0            |
|21,738   |Super Cup                                        |Saudi-Arabia        |api_football|826          |0            |
|21,739   |Super Cup                                        |Vietnam             |api_football|831          |0            |
|21,744   |Super Cup                                        |Lithuania           |api_football|839          |0            |
|21,837   |Super Cup                                        |Oman                |api_football|944          |0            |
|21,858   |Super Cup                                        |China               |api_football|972          |0            |
|21,868   |Super Cup                                        |Croatia             |api_football|1021         |0            |
|21,890   |Super Cup                                        |Gibraltar           |api_football|1042         |0            |
|21,896   |Super Cup                                        |Malta               |api_football|1050         |0            |
|21,913   |Super Cup                                        |Bahrain             |api_football|1109         |0            |
|21,984   |Super Cup                                        |Mongolia            |api_football|1131         |0            |
|21,997   |Super Cup                                        |Ghana               |api_football|1144         |0            |
|22,020   |Super Cup                                        |Cameroon            |api_football|1166         |0            |
|22,026   |Super Cup                                        |Latvia              |api_football|1176         |0            |
|22,027   |Super Cup                                        |Faroe-Islands       |api_football|1177         |0            |
|22,038   |Super Cup                                        |Angola              |api_football|1192         |0            |
|22,039   |Super Cup                                        |Kenya               |api_football|1193         |0            |
|22,040   |Super Cup                                        |Tunisia             |api_football|1194         |0            |
|22,056   |Super Cup                                        |Greece              |api_football|1210         |0            |
|21,130   |Supercupa                                        |Romania             |api_football|555          |0            |
|21,990   |Supercup der Frauen                              |Germany             |api_football|1137         |0            |
|21,652   |Super Cup Primavera                              |Italy               |api_football|817          |0            |
|21,974   |Super Cup Women                                  |Netherlands         |api_football|1190         |0            |
|20,990   |Super League                                     |Uzbekistan          |api_football|369          |0            |
|21,015   |Super League                                     |Zambia              |api_football|400          |0            |
|21,070   |Super League                                     |China               |api_football|169          |0            |
|21,105   |Super League                                     |Malaysia            |api_football|278          |0            |
|21,160   |Super League                                     |Bhutan              |api_football|413          |0            |
|21,232   |Super League                                     |Malawi              |api_football|391          |0            |
|21,249   |Super League                                     |Kenya               |api_football|277          |0            |
|21,087   |Super League Women                               |Belgium             |api_football|146          |0            |
|21,569   |Superliga                                        |Colombia            |api_football|713          |0            |
|21,503   |Supreme Division Women                           |Russia              |api_football|649          |0            |
|21,452   |Svenska Cupen                                    |Sweden              |api_football|115          |0            |
|21,588   |Svenska Cupen - Women                            |Sweden              |api_football|737          |0            |
|21,903   |SWF Scottish Cup                                 |Scotland            |api_football|1078         |0            |
|21,897   |SWPL Cup                                         |Scotland            |api_football|1074         |0            |
|21,457   |Ta?a da Liga                                     |Portugal            |api_football|97           |0            |
|21,149   |Ta?a de Portugal                                 |Portugal            |api_football|96           |0            |
|21,663   |Ta?a Revela??o U23                               |Portugal            |api_football|840          |0            |
|21,183   |Taiwan Football Premier League                   |Chinese-Taipei      |api_football|589          |0            |
|21,940   |Tasmania Northern Championship                   |Australia           |api_football|1091         |0            |
|21,502   |Tasmania NPL                                     |Australia           |api_football|648          |0            |
|21,942   |Tasmania Southern Championship                   |Australia           |api_football|1093         |0            |
|21,350   |Tercera Divisi?n RFEF - Group 1                  |Spain               |api_football|439          |0            |
|21,360   |Tercera Divisi?n RFEF - Group 10                 |Spain               |api_football|448          |0            |
|21,361   |Tercera Divisi?n RFEF - Group 11                 |Spain               |api_football|449          |0            |
|21,362   |Tercera Divisi?n RFEF - Group 12                 |Spain               |api_football|450          |0            |
|21,363   |Tercera Divisi?n RFEF - Group 13                 |Spain               |api_football|451          |0            |
|21,364   |Tercera Divisi?n RFEF - Group 14                 |Spain               |api_football|452          |0            |
|21,365   |Tercera Divisi?n RFEF - Group 15                 |Spain               |api_football|453          |0            |
|21,366   |Tercera Divisi?n RFEF - Group 16                 |Spain               |api_football|454          |0            |
|21,367   |Tercera Divisi?n RFEF - Group 17                 |Spain               |api_football|455          |0            |
|21,368   |Tercera Divisi?n RFEF - Group 18                 |Spain               |api_football|456          |0            |
|21,351   |Tercera Divisi?n RFEF - Group 2                  |Spain               |api_football|440          |0            |
|21,352   |Tercera Divisi?n RFEF - Group 3                  |Spain               |api_football|441          |0            |
|21,353   |Tercera Divisi?n RFEF - Group 4                  |Spain               |api_football|442          |0            |
|21,354   |Tercera Divisi?n RFEF - Group 5                  |Spain               |api_football|443          |0            |
|21,356   |Tercera Divisi?n RFEF - Group 6                  |Spain               |api_football|444          |0            |
|21,357   |Tercera Divisi?n RFEF - Group 7                  |Spain               |api_football|445          |0            |
|21,358   |Tercera Divisi?n RFEF - Group 8                  |Spain               |api_football|446          |0            |
|21,359   |Tercera Divisi?n RFEF - Group 9                  |Spain               |api_football|447          |0            |
|21,788   |Tercera Divisi?n RFEF - Promotion - Play-offs    |Spain               |api_football|977          |0            |
|21,705   |Thai Champions Cup                               |Thailand            |api_football|873          |0            |
|20,991   |Thai League 1                                    |Thailand            |api_football|296          |0            |
|20,992   |Thai League 2                                    |Thailand            |api_football|297          |0            |
|21,723   |The Atlantic Cup                                 |World               |api_football|903          |0            |
|21,538   |Third Amateur Division - ACFF A                  |Belgium             |api_football|689          |0            |
|21,539   |Third Amateur Division - ACFF B                  |Belgium             |api_football|690          |0            |
|21,792   |Third Amateur Division - Play-offs               |Belgium             |api_football|981          |0            |
|21,209   |Third Amateur Division - VFV A                   |Belgium             |api_football|151          |0            |
|21,216   |Third Amateur Division - VFV B                   |Belgium             |api_football|152          |0            |
|21,217   |Third League - Northeast                         |Bulgaria            |api_football|175          |0            |
|21,218   |Third League - Northwest                         |Bulgaria            |api_football|176          |0            |
|21,219   |Third League - Southeast                         |Bulgaria            |api_football|177          |0            |
|21,220   |Third League - Southwest                         |Bulgaria            |api_football|178          |0            |
|21,303   |Third NL - Istok                                 |Croatia             |api_football|213          |0            |
|21,304   |Third NL - Jug                                   |Croatia             |api_football|214          |0            |
|21,305   |Third NL - Sjever                                |Croatia             |api_football|215          |0            |
|21,306   |Third NL - Sredite                               |Croatia             |api_football|216          |0            |
|21,307   |Third NL - Zapad                                 |Croatia             |api_football|217          |0            |
|22,057   |Tipsport Liga                                    |Czech-Republic      |api_football|1211         |0            |
|21,752   |Tipsport Malta Cup                               |World               |api_football|900          |0            |
|21,490   |Tocantinense                                     |Brazil              |api_football|631          |0            |
|21,727   |Toppserien                                       |Norway              |api_football|725          |0            |
|22,025   |Torneo Amistoso de Verano                        |Bolivia             |api_football|1172         |0            |
|20,918   |Torneo Federal A                                 |Argentina           |api_football|134          |0            |
|21,922   |Torneo Promocional Amateur                       |Argentina           |api_football|1067         |0            |
|21,446   |Toto Cup Ligat Al                                |Israel              |api_football|385          |0            |
|21,760   |Tournoi Maurice Revello                          |World               |api_football|914          |0            |
|20,895   |T?rkiye Kupas?                                   |Turkey              |api_football|206          |0            |
|21,429   |Trofeo de Campeones de la Superliga              |Argentina           |api_football|517          |0            |
|21,002   |Troph?e des Champions                            |France              |api_football|526          |0            |
|21,578   |U18 Divisie 1                                    |Netherlands         |api_football|724          |0            |
|21,798   |U18 Premier League - Championship                |England             |api_football|987          |0            |
|21,551   |U18 Premier League - North                       |England             |api_football|695          |0            |
|21,552   |U18 Premier League - South                       |England             |api_football|696          |0            |
|21,175   |U19 Bundesliga                                   |Germany             |api_football|488          |0            |
|22,005   |U19 Divisie 1                                    |Netherlands         |api_football|1152         |0            |
|21,907   |U19 League                                       |Ukraine             |api_football|1065         |0            |
|21,716   |U20 Elite League                                 |World               |api_football|890          |0            |
|21,694   |U20 League                                       |Mexico              |api_football|861          |0            |
|21,525   |U21 Divisie 1                                    |Netherlands         |api_football|675          |0            |
|21,528   |U21 League                                       |Ukraine             |api_football|679          |0            |
|21,428   |U21 League 1                                     |Algeria             |api_football|515          |0            |
|21,864   |U23 League                                       |Mexico              |api_football|1017         |0            |
|21,938   |UAE-Qatar - Super Shield                         |World               |api_football|1089         |0            |
|21,729   |UEFA Championship - Women                        |World               |api_football|743          |0            |
|22,035   |UEFA Championship - Women - Qualification        |World               |api_football|1083         |0            |
|20,969   |UEFA Champions League                            |World               |api_football|2            |0            |
|21,432   |UEFA Champions League Women                      |World               |api_football|525          |0            |
|21,871   |UEFA - CONMEBOL - Club Challenge                 |World               |api_football|1024         |0            |
|21,747   |UEFA Europa Conference League                    |World               |api_football|848          |0            |
|22,037   |UEFA Europa Cup - Women                          |World               |api_football|1191         |0            |
|21,033   |UEFA Europa League                               |World               |api_football|3            |0            |
|21,244   |UEFA Nations League                              |World               |api_football|5            |0            |
|21,888   |UEFA Nations League - Women                      |World               |api_football|1040         |0            |
|21,127   |UEFA Super Cup                                   |World               |api_football|531          |0            |
|21,768   |UEFA U17 Championship                            |World               |api_football|921          |0            |
|21,779   |UEFA U17 Championship - Qualification            |World               |api_football|886          |0            |
|21,950   |UEFA U17 Championship - Women                    |World               |api_football|1102         |0            |
|21,223   |UEFA U19 Championship                            |World               |api_football|493          |0            |
|21,748   |UEFA U19 Championship - Qualification            |World               |api_football|893          |0            |
|21,765   |UEFA U19 Championship - Women                    |World               |api_football|918          |0            |
|21,195   |UEFA U21 Championship                            |World               |api_football|38           |0            |
|21,917   |UEFA U21 Championship - Qualification            |World               |api_football|850          |0            |
|21,192   |UEFA Youth League                                |World               |api_football|14           |0            |
|21,053   |USL Championship                                 |USA                 |api_football|255          |0            |
|21,391   |USL League One                                   |USA                 |api_football|489          |0            |
|21,944   |USL League One Cup                               |USA                 |api_football|1095         |0            |
|21,229   |USL League Two                                   |USA                 |api_football|256          |0            |
|21,983   |USL Super League                                 |USA                 |api_football|1130         |0            |
|21,963   |USL W League                                     |USA                 |api_football|1117         |0            |
|20,987   |US Open Cup                                      |USA                 |api_football|257          |0            |
|21,424   |Victoria NPL                                     |Australia           |api_football|195          |0            |
|21,743   |Victoria NPL 2                                   |Australia           |api_football|836          |0            |
|21,016   |V.League 1                                       |Vietnam             |api_football|340          |0            |
|21,493   |V.League 2                                       |Vietnam             |api_football|637          |0            |
|20,879   |Vysshaya Liga                                    |Tajikistan          |api_football|571          |0            |
|21,930   |WAFF Championship U23                            |World               |api_football|1077         |0            |
|21,688   |WE League                                        |Japan               |api_football|854          |0            |
|20,931   |Welsh Cup                                        |Wales               |api_football|112          |0            |
|20,880   |West Bank Premier League                         |Palestine           |api_football|586          |0            |
|21,425   |Western Australia NPL                            |Australia           |api_football|196          |0            |
|21,943   |Western Australia State League 1                 |Australia           |api_football|1094         |0            |
|21,512   |WK-League                                        |South-Korea         |api_football|660          |0            |
|21,554   |Women's Championship                             |England             |api_football|699          |0            |
|21,916   |Women's President's Cup                          |Ireland             |api_football|1175         |0            |
|20,862   |World Cup                                        |World               |api_football|1            |0            |
|21,212   |World Cup - Qualification Africa                 |World               |api_football|29           |0            |
|21,213   |World Cup - Qualification Asia                   |World               |api_football|30           |0            |
|21,207   |World Cup - Qualification CONCACAF                  |World               |api_football|31           |0            |
|21,208   |World Cup - Qualification Europe                    |World               |api_football|32           |0            |
|21,037   |World Cup - Qualification Intercontinental Play-offs|World               |api_football|37           |0            |
|21,210   |World Cup - Qualification Oceania                   |World               |api_football|33           |0            |
|21,211   |World Cup - Qualification South America             |World               |api_football|34           |0            |
|21,410   |World Cup - U17                                     |World               |api_football|587          |0            |
|21,844   |World Cup - U17 - Women                             |World               |api_football|950          |0            |
|21,200   |World Cup - U20                                     |World               |api_football|490          |0            |
|21,767   |World Cup - U20 - Women                             |World               |api_football|920          |0            |
|20,906   |World Cup - Women                                   |World               |api_football|8            |0            |
|21,774   |World Cup - Women - Qualification Concacaf          |World               |api_football|927          |0            |
|21,870   |World Cup - Women - Qualification Europe            |World               |api_football|880          |0            |
|21,962   |WPSL                                                |USA                 |api_football|1116         |0            |
|21,553   |WSL Cup                                             |England             |api_football|697          |0            |
|21,764   |Yemeni League                                       |Yemen               |api_football|1079         |0            |
|21,736   |Ykk?scup                                            |Finland             |api_football|901          |0            |
|21,935   |Ykk?sliiga                                          |Finland             |api_football|1087         |0            |
|21,331   |Youth Championship                                  |Russia              |api_football|238          |0            |
|21,658   |Youth League                                        |Turkmenistan        |api_football|829          |0            |
|21,725   |Youth Viareggio Cup                                 |World               |api_football|910          |0            |
