|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|1,451|football  |21,646             |api_football |802               |      |false  |4   |7                 |14                   |3                |1                   |Cup                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,452|football  |21,647             |api_football |809               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,453|football  |21,648             |api_football |810               |      |false  |4   |7                 |14                   |3                |1                   |Super Copa                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,454|football  |21,649             |api_football |811               |      |false  |4   |7                 |14                   |3                |1                   |Federation Cup                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,455|football  |21,650             |api_football |813               |      |false  |4   |7                 |14                   |3                |1                   |Elite Two                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,456|football  |21,651             |api_football |816               |      |false  |4   |7                 |14                   |3                |1                   |Shield Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,457|football  |21,652             |api_football |817               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup Primavera                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,458|football  |21,653             |api_football |819               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,459|football  |21,654             |api_football |820               |      |false  |4   |7                 |14                   |3                |1                   |Crown Prince Cup                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,460|football  |21,655             |api_football |821               |      |false  |4   |7                 |14                   |3                |1                   |FA Trophy                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,461|football  |21,656             |api_football |822               |      |false  |4   |7                 |14                   |3                |1                   |Cup                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,462|football  |21,657             |api_football |828               |      |false  |4   |7                 |14                   |3                |1                   |Ligue 2                                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,463|football  |21,658             |api_football |829               |      |false  |4   |7                 |14                   |3                |1                   |Youth League                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,464|football  |21,659             |api_football |830               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,465|football  |21,660             |api_football |832               |      |false  |4   |7                 |14                   |3                |1                   |Coupe de la Ligue                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,466|football  |21,661             |api_football |837               |      |false  |4   |7                 |14                   |3                |1                   |Rock Cup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,467|football  |21,662             |api_football |838               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,468|football  |21,663             |api_football |840               |      |false  |4   |7                 |14                   |3                |1                   |Ta?a Revela??o U23                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,469|football  |21,664             |api_football |558               |      |false  |4   |7                 |14                   |3                |1                   |Supercopa                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,470|football  |21,665             |api_football |841               |      |false  |4   |7                 |14                   |3                |1                   |QFA Cup                                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,471|football  |21,666             |api_football |843               |      |false  |4   |7                 |14                   |3                |1                   |Copa Verde                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,472|football  |21,667             |api_football |844               |      |false  |4   |7                 |14                   |3                |1                   |Ligue 1                                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,473|football  |21,668             |api_football |845               |      |false  |4   |7                 |14                   |3                |1                   |GFA League                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,474|football  |21,669             |api_football |847               |      |false  |4   |7                 |14                   |3                |1                   |Premier League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,475|football  |21,670             |api_football |849               |      |false  |4   |7                 |14                   |3                |1                   |Baltic Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,476|football  |21,671             |api_football |532               |      |false  |4   |7                 |14                   |3                |1                   |AFC U23 Asian Cup                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,477|football  |21,672             |api_football |536               |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Nations League                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,478|football  |21,673             |api_football |538               |      |false  |4   |7                 |14                   |3                |1                   |Africa Cup of Nations U20                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,479|football  |21,674             |api_football |540               |      |false  |4   |7                 |14                   |3                |1                   |CONMEBOL Libertadores U20                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,481|football  |21,676             |api_football |542               |      |false  |4   |7                 |14                   |3                |1                   |Iraqi League                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,482|football  |21,677             |api_football |548               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,484|football  |21,679             |api_football |859               |      |false  |4   |7                 |14                   |3                |1                   |COSAFA Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,485|football  |21,680             |api_football |562               |      |false  |4   |7                 |14                   |3                |1                   |Reserve League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,486|football  |21,681             |api_football |863               |      |false  |4   |7                 |14                   |3                |1                   |Cup                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,487|football  |21,682             |api_football |881               |      |false  |4   |7                 |14                   |3                |1                   |Olympics Men - Qualification Concacaf               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,488|football  |21,683             |api_football |882               |      |false  |4   |7                 |14                   |3                |1                   |Olympics Women - Qualification Asia                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,489|football  |21,684             |api_football |885               |      |false  |4   |7                 |14                   |3                |1                   |Campeones Cup                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,490|football  |21,685             |api_football |851               |      |false  |4   |7                 |14                   |3                |1                   |Carioca A2                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,491|football  |21,686             |api_football |852               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,492|football  |21,687             |api_football |853               |      |false  |4   |7                 |14                   |3                |1                   |Supercopa de Ecuador                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,493|football  |21,688             |api_football |854               |      |false  |4   |7                 |14                   |3                |1                   |WE League                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,494|football  |21,689             |api_football |855               |      |false  |4   |7                 |14                   |3                |1                   |Dhivehi Premier League                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,495|football  |21,690             |api_football |856               |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Caribbean Club Championship                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,496|football  |21,691             |api_football |857               |      |false  |4   |7                 |14                   |3                |1                   |Campe?n de Campeones                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,497|football  |21,692             |api_football |858               |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Gold Cup - Qualification                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,498|football  |21,693             |api_football |860               |      |false  |4   |7                 |14                   |3                |1                   |Arab Cup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,499|football  |21,694             |api_football |861               |      |false  |4   |7                 |14                   |3                |1                   |U20 League                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,500|football  |21,695             |api_football |862               |      |false  |4   |7                 |14                   |3                |1                   |3. Division                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,501|football  |21,696             |api_football |864               |      |false  |4   |7                 |14                   |3                |1                   |Supercopa                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,503|football  |21,698             |api_football |866               |      |false  |4   |7                 |14                   |3                |1                   |MLS All-Star                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,504|football  |21,700             |api_football |868               |      |false  |4   |7                 |14                   |3                |1                   |Premier League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,505|football  |21,701             |api_football |869               |      |false  |4   |7                 |14                   |3                |1                   |CECAFA Club Cup                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,506|football  |21,702             |api_football |870               |      |false  |4   |7                 |14                   |3                |1                   |Premier League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,507|football  |21,703             |api_football |871               |      |false  |4   |7                 |14                   |3                |1                   |Premier League Cup                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,508|football  |21,704             |api_football |872               |      |false  |4   |7                 |14                   |3                |1                   |Liga Premier Serie B                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,509|football  |21,705             |api_football |873               |      |false  |4   |7                 |14                   |3                |1                   |Thai Champions Cup                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,510|football  |21,706             |api_football |874               |      |false  |4   |7                 |14                   |3                |1                   |Australia Cup                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,511|football  |21,707             |api_football |875               |      |false  |4   |7                 |14                   |3                |1                   |Segunda Divisi?n RFEF - Group 1                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,512|football  |21,708             |api_football |876               |      |false  |4   |7                 |14                   |3                |1                   |Segunda Divisi?n RFEF - Group 2                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,513|football  |21,709             |api_football |877               |      |false  |4   |7                 |14                   |3                |1                   |Segunda Divisi?n RFEF - Group 3                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,514|football  |21,710             |api_football |878               |      |false  |4   |7                 |14                   |3                |1                   |Segunda Divisi?n RFEF - Group 4                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,515|football  |21,711             |api_football |879               |      |false  |4   |7                 |14                   |3                |1                   |Segunda Divisi?n RFEF - Group 5                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,516|football  |21,712             |api_football |883               |      |false  |4   |7                 |14                   |3                |1                   |Reserve League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,517|football  |21,713             |api_football |887               |      |false  |4   |7                 |14                   |3                |1                   |Second League                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,518|football  |21,714             |api_football |888               |      |false  |4   |7                 |14                   |3                |1                   |Second League - Group B                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,519|football  |21,715             |api_football |889               |      |false  |4   |7                 |14                   |3                |1                   |Second League - Group C                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,520|football  |21,716             |api_football |890               |      |false  |4   |7                 |14                   |3                |1                   |U20 Elite League                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,521|football  |21,717             |api_football |892               |      |false  |4   |7                 |14                   |3                |1                   |Coppa Italia Serie D                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,522|football  |21,718             |api_football |867               |      |false  |4   |7                 |14                   |3                |1                   |Copa Paulino Alcantara                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,523|football  |21,719             |api_football |895               |      |false  |4   |7                 |14                   |3                |1                   |League Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,524|football  |21,720             |api_football |896               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,525|football  |21,721             |api_football |898               |      |false  |4   |7                 |14                   |3                |1                   |League Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,526|football  |21,722             |api_football |902               |      |false  |4   |7                 |14                   |3                |1                   |Algarve Cup                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,527|football  |21,723             |api_football |903               |      |false  |4   |7                 |14                   |3                |1                   |The Atlantic Cup                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,528|football  |21,724             |api_football |905               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,529|football  |21,725             |api_football |910               |      |false  |4   |7                 |14                   |3                |1                   |Youth Viareggio Cup                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,530|football  |21,726             |api_football |36                |      |false  |4   |7                 |14                   |3                |1                   |Africa Cup of Nations - Qualification               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,531|football  |21,727             |api_football |725               |      |false  |4   |7                 |14                   |3                |1                   |Toppserien                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,532|football  |21,728             |api_football |736               |      |false  |4   |7                 |14                   |3                |1                   |Elitettan                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,533|football  |21,729             |api_football |743               |      |false  |4   |7                 |14                   |3                |1                   |UEFA Championship - Women                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,534|football  |21,730             |api_football |812               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,535|football  |21,731             |api_football |814               |      |false  |4   |7                 |14                   |3                |1                   |Reykjavik Cup                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,536|football  |21,732             |api_football |815               |      |false  |4   |7                 |14                   |3                |1                   |Fotbolti.net Cup A                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,537|football  |21,733             |api_football |818               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,538|football  |21,734             |api_football |823               |      |false  |4   |7                 |14                   |3                |1                   |Nasjonal U19 Champions League                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,539|football  |21,735             |api_football |824               |      |false  |4   |7                 |14                   |3                |1                   |Emir Cup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,540|football  |21,736             |api_football |901               |      |false  |4   |7                 |14                   |3                |1                   |Ykk?scup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,541|football  |21,737             |api_football |825               |      |false  |4   |7                 |14                   |3                |1                   |Qatar Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,542|football  |21,738             |api_football |826               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,543|football  |21,739             |api_football |831               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,544|football  |21,740             |api_football |833               |      |false  |4   |7                 |14                   |3                |1                   |Queensland Premier League                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,545|football  |21,741             |api_football |834               |      |false  |4   |7                 |14                   |3                |1                   |South Australia State League 1                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,546|football  |21,742             |api_football |835               |      |false  |4   |7                 |14                   |3                |1                   |New South Wales NPL 2                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,547|football  |21,743             |api_football |836               |      |false  |4   |7                 |14                   |3                |1                   |Victoria NPL 2                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,548|football  |21,744             |api_football |839               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,549|football  |21,745             |api_football |842               |      |false  |4   |7                 |14                   |3                |1                   |Super Copa                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,550|football  |21,746             |api_football |846               |      |false  |4   |7                 |14                   |3                |1                   |Somali Premier League                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,551|football  |21,747             |api_football |848               |      |false  |4   |7                 |14                   |3                |1                   |UEFA Europa Conference League                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,552|football  |21,748             |api_football |893               |      |false  |4   |7                 |14                   |3                |1                   |UEFA U19 Championship - Qualification               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,553|football  |21,749             |api_football |894               |      |false  |4   |7                 |14                   |3                |1                   |Asian Cup Women - Qualification                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,554|football  |21,750             |api_football |897               |      |false  |4   |7                 |14                   |3                |1                   |Asian Cup Women                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,555|football  |21,751             |api_football |899               |      |false  |4   |7                 |14                   |3                |1                   |League Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,556|football  |21,752             |api_football |900               |      |false  |4   |7                 |14                   |3                |1                   |Tipsport Malta Cup                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,557|football  |21,753             |api_football |906               |      |false  |4   |7                 |14                   |3                |1                   |Reserve League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,558|football  |21,754             |api_football |907               |      |false  |4   |7                 |14                   |3                |1                   |Primera Division                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,559|football  |21,755             |api_football |908               |      |false  |4   |7                 |14                   |3                |1                   |ASEAN Championship U23                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,560|football  |21,756             |api_football |909               |      |false  |4   |7                 |14                   |3                |1                   |MLS Next Pro                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,561|football  |21,757             |api_football |911               |      |false  |4   |7                 |14                   |3                |1                   |Southeast Asian Games                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,562|football  |21,758             |api_football |912               |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Women U17                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,563|football  |21,759             |api_football |913               |      |false  |4   |7                 |14                   |3                |1                   |CONMEBOL - UEFA Finalissima                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,564|football  |21,760             |api_football |914               |      |false  |4   |7                 |14                   |3                |1                   |Tournoi Maurice Revello                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,565|football  |21,761             |api_football |915               |      |false  |4   |7                 |14                   |3                |1                   |1. Division Women                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,566|football  |21,762             |api_football |916               |      |false  |4   |7                 |14                   |3                |1                   |Kirin Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,567|football  |21,763             |api_football |917               |      |false  |4   |7                 |14                   |3                |1                   |Copa Ecuador                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,568|football  |21,764             |api_football |1079              |      |false  |4   |7                 |14                   |3                |1                   |Yemeni League                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,569|football  |21,765             |api_football |918               |      |false  |4   |7                 |14                   |3                |1                   |UEFA U19 Championship - Women                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,570|football  |21,766             |api_football |919               |      |false  |4   |7                 |14                   |3                |1                   |Mediterranean Games                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,571|football  |21,767             |api_football |920               |      |false  |4   |7                 |14                   |3                |1                   |World Cup - U20 - Women                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,572|football  |21,768             |api_football |921               |      |false  |4   |7                 |14                   |3                |1                   |UEFA U17 Championship                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,573|football  |21,769             |api_football |922               |      |false  |4   |7                 |14                   |3                |1                   |Africa Cup of Nations - Women                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,575|football  |21,771             |api_football |923               |      |false  |4   |7                 |14                   |3                |1                   |League 1 Ontario                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,576|football  |21,772             |api_football |924               |      |false  |4   |7                 |14                   |3                |1                   |Piala Presiden                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,577|football  |21,773             |api_football |926               |      |false  |4   |7                 |14                   |3                |1                   |Copa America Femenina                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,578|football  |21,774             |api_football |927               |      |false  |4   |7                 |14                   |3                |1                   |World Cup - Women - Qualification Concacaf          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,579|football  |21,775             |api_football |928               |      |false  |4   |7                 |14                   |3                |1                   |ASEAN Championship U19                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
